version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90000,efc8778aab9e83a3b491bb6530c831c49f1c599dd85043a47b37921fc7829523,14,1,14,True,3990.525969,285.0375692142857,3057.525969,933.0,139,129,13,16,1.7189999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90000,efc8778aab9e83a3b491bb6530c831c49f1c599dd85043a47b37921fc7829523,14,1,14,True,3971.661798,283.6901284285714,3057.661798,914.0,136,125,13,16,1.7659999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90001,7c6931df14e2cefc29e576fcdaebd58ed0caf841a95dfac326ab3f416fd2951b,15,10,15,True,5188.764118,345.9176078666667,3765.764118,1423.0,206,189,43,22,1.875,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90001,7c6931df14e2cefc29e576fcdaebd58ed0caf841a95dfac326ab3f416fd2951b,15,10,15,True,5178.750756,345.2500504,3765.750756,1413.0,204,189,43,22,1.9059999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90002,565d8d76d8e1865d683158ce5d61af4a0c51269c8e9744728506caf78dbd5837,16,11,15,False,4954.154213,330.2769475333333,3855.154213,1099.0,162,151,21,18,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90002,565d8d76d8e1865d683158ce5d61af4a0c51269c8e9744728506caf78dbd5837,16,11,15,False,4880.113409,325.3408939333333,3793.113409,1087.0,161,150,19,18,1.7969999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90003,141114b1d14560fb393eff26cd822a0cfe4ec0bdede9b0ee534fe272dedc8098,13,3,12,False,4714.607863,392.88398858333335,3186.607863,1528.0,237,226,19,21,1.7809999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90003,141114b1d14560fb393eff26cd822a0cfe4ec0bdede9b0ee534fe272dedc8098,13,3,12,False,4714.607863,392.88398858333335,3186.607863,1528.0,237,226,19,21,1.7969999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90004,e1015b840d24c6480c17f09b43ebdb9accb5c4596284607ae34ab50337b33ca9,15,1,15,True,4321.398716,288.0932477333333,3328.398716,993.0,150,141,9,20,1.7340000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90004,e1015b840d24c6480c17f09b43ebdb9accb5c4596284607ae34ab50337b33ca9,15,1,15,True,4253.085114,283.53900760000005,3275.085114,978.0,147,138,10,20,1.7810000000026776,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90005,44c715f457b4978ef3761cd630c123d20bb56998a0d5e14f9d8a49b2b2dbe6e1,14,9,14,True,5465.271088,390.3765062857143,3815.271088,1650.0,256,246,18,22,1.5780000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90005,44c715f457b4978ef3761cd630c123d20bb56998a0d5e14f9d8a49b2b2dbe6e1,14,9,14,True,5465.271088,390.3765062857143,3815.271088,1650.0,256,246,18,22,1.5939999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90006,9a75d731a6419481c3a0c10d8596a60583a10d92670b0b22e8d58618507344f5,12,10,12,True,6239.153288,519.9294406666667,4413.153288,1826.0,260,244,74,20,1.7029999999977008,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90006,9a75d731a6419481c3a0c10d8596a60583a10d92670b0b22e8d58618507344f5,12,10,12,True,6214.153288,517.8461073333334,4413.153288,1801.0,256,239,74,20,1.7340000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90007,9f2a8120a2455b68bf22040d024f0b88b666bf2eda21986b1ff01822fb73d06b,11,11,10,False,4924.600995,492.46009949999996,3310.600995,1614.0,253,242,19,18,1.375,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90007,9f2a8120a2455b68bf22040d024f0b88b666bf2eda21986b1ff01822fb73d06b,11,11,10,False,4924.600995,492.46009949999996,3310.600995,1614.0,253,242,19,18,1.4530000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90008,469da32535cd2159b654c52cff4c6cb45ba774b551cbe8ca0723a04de98a554c,14,1,14,True,4473.765918,319.5547084285714,3188.765918,1285.0,196,184,17,19,1.6869999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90008,469da32535cd2159b654c52cff4c6cb45ba774b551cbe8ca0723a04de98a554c,14,1,14,True,4462.765918,318.76899414285714,3188.765918,1274.0,194,183,17,19,1.8119999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90009,c6747ae66d594691c5cf7ec7285fe2552222bd93ef284ab6189ccd34a37a2fb4,13,8,13,True,5216.52397,401.27107461538463,3623.52397,1593.0,242,231,29,20,1.639999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90009,c6747ae66d594691c5cf7ec7285fe2552222bd93ef284ab6189ccd34a37a2fb4,13,8,13,True,5206.243659,400.4802814615384,3619.243659,1587.0,241,230,29,20,1.7180000000007567,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90010,a0a24a7c2cf0b4bbe5dbb276decc205939e74ff6264a79578681d1e85b680897,12,6,12,True,5306.363648,442.19697066666663,3890.363648,1416.0,216,204,24,19,1.8290000000015425,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90010,a0a24a7c2cf0b4bbe5dbb276decc205939e74ff6264a79578681d1e85b680897,12,6,12,True,5204.461722,433.7051435,3762.461722,1442.0,215,205,34,19,1.8279999999977008,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90011,15af8c6e8bcae4774796453a8acd7bc5f7702fabde74cae0d87d5a524c3a941d,12,10,11,False,5303.379934,482.1254485454545,3804.379934,1499.0,230,216,26,17,1.6719999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90011,15af8c6e8bcae4774796453a8acd7bc5f7702fabde74cae0d87d5a524c3a941d,12,10,11,False,5297.379934,481.57999399999994,3804.379934,1493.0,229,215,26,17,1.7030000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90012,ef928396b6059c23a7dc3ee4163b40aaf08307b5fa4a8ce2389e5a41260e25f6,14,14,13,False,4892.365312,376.33579323076924,3534.365312,1358.0,208,193,20,17,1.8279999999977008,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90012,ef928396b6059c23a7dc3ee4163b40aaf08307b5fa4a8ce2389e5a41260e25f6,14,14,13,False,4886.365312,375.8742547692308,3534.365312,1352.0,207,192,20,17,1.7970000000022992,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90013,601135224b785e33c9274cd717d98fff53314ec2a63ffe9e2209e8e2d37a52ed,11,8,10,False,4946.234009,494.6234009,3553.234009,1393.0,214,204,23,16,1.6409999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90013,601135224b785e33c9274cd717d98fff53314ec2a63ffe9e2209e8e2d37a52ed,11,8,10,False,4941.234009,494.1234009,3553.234009,1388.0,213,204,23,16,1.6720000000022992,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90014,7d634c01a581abcdeef60f967c314ebe1b914b1421930005031a6651b3412b1b,10,5,10,True,4807.768059,480.7768059,3310.768059,1497.0,242,234,1,18,1.6090000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90014,7d634c01a581abcdeef60f967c314ebe1b914b1421930005031a6651b3412b1b,10,5,10,True,4801.768059,480.1768059,3310.768059,1491.0,241,233,1,18,1.6410000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90015,86d4ced0e5e3ddaac902ba7eb7dfc82b0a564d2be6e7be5f63dcbdb355d4604a,16,3,16,True,4142.570203,258.9106376875,3314.570203,828.0,118,107,17,18,1.6869999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90015,86d4ced0e5e3ddaac902ba7eb7dfc82b0a564d2be6e7be5f63dcbdb355d4604a,16,3,16,True,4135.570203,258.4731376875,3314.570203,821.0,117,105,17,18,1.6870000000017171,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90016,cd5582903afe859d3bbc8dcba0d9803f338ead55d77fcfa63db9df044fe09f2e,13,4,12,False,4160.356508,346.69637566666665,2994.356508,1166.0,182,172,8,17,1.7820000000028813,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90016,cd5582903afe859d3bbc8dcba0d9803f338ead55d77fcfa63db9df044fe09f2e,13,4,12,False,4160.356508,346.69637566666665,2994.356508,1166.0,182,172,8,17,1.7970000000022992,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90017,b87b384f02f9db286cff1d992992104ab21d187132799f782b7c53da43effc2b,10,6,9,False,4400.285862,488.9206513333333,2962.285862,1438.0,229,221,9,17,1.7340000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90017,b87b384f02f9db286cff1d992992104ab21d187132799f782b7c53da43effc2b,10,6,9,False,4400.285862,488.9206513333333,2962.285862,1438.0,229,221,9,17,1.7030000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90018,4c11d8b981b8e1e6a20db9a40d31690866a31a6100d46a0c4f1f4ed7b31a51b9,11,5,11,True,4973.933352,452.17575927272725,3424.933352,1549.0,226,214,50,18,1.7809999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90018,4c11d8b981b8e1e6a20db9a40d31690866a31a6100d46a0c4f1f4ed7b31a51b9,11,5,11,True,4967.933352,451.63030472727274,3424.933352,1543.0,225,213,50,18,1.7809999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90019,b19ee9f1c442ae8af0beab58c2ccb0ea23cb41b793880df212a4929a1b441b04,15,14,15,True,5378.129089,358.54193926666665,3768.129089,1610.0,244,231,28,21,1.7969999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90019,b19ee9f1c442ae8af0beab58c2ccb0ea23cb41b793880df212a4929a1b441b04,15,14,15,True,5371.129089,358.0752726,3768.129089,1603.0,243,229,28,21,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90020,91bab0ed4b68cb46604fafa755926894eb472233ab3b04528d71e7676a14c094,13,12,12,False,6038.806027,503.2338355833333,4236.806027,1802.0,259,240,69,21,2.062000000001717,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90020,91bab0ed4b68cb46604fafa755926894eb472233ab3b04528d71e7676a14c094,13,12,12,False,6026.860854,502.23840449999994,4236.860854,1790.0,257,238,69,21,2.0940000000009604,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90021,16036ee5114474e1fab51811702676573ab4b3356865c8f0ac280417066fda0b,11,11,11,True,5141.315707,467.392337,3644.315707,1497.0,225,212,35,18,2.063000000001921,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90021,16036ee5114474e1fab51811702676573ab4b3356865c8f0ac280417066fda0b,11,11,11,True,5141.315707,467.392337,3644.315707,1497.0,225,212,35,18,2.0790000000015425,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90022,f2967d5f6276c738efffd68f1c1ad36686d197323ee6410998eafdcee32a15ff,14,11,14,True,5844.21612,417.4440085714286,4436.21612,1408.0,203,185,46,18,1.8279999999977008,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90022,f2967d5f6276c738efffd68f1c1ad36686d197323ee6410998eafdcee32a15ff,14,11,14,True,5826.21612,416.1582942857143,4436.21612,1390.0,200,182,46,18,1.9840000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90023,4dc88d00b7f67a020857d838170354dfd1ba5648f387cdf95a972d1e310342f0,12,6,11,False,4761.995047,432.90864063636366,3252.995047,1509.0,235,225,18,19,1.8589999999967404,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90023,4dc88d00b7f67a020857d838170354dfd1ba5648f387cdf95a972d1e310342f0,12,6,11,False,4742.995047,431.18136790909097,3252.995047,1490.0,232,221,18,19,1.7809999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90024,fb028cc3c167a110798464f213a8ce79e0d6f0e6b3760512c1533199a2bab192,10,10,9,False,5368.467021,596.4963356666667,3560.467021,1808.0,278,262,37,18,1.639999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90024,fb028cc3c167a110798464f213a8ce79e0d6f0e6b3760512c1533199a2bab192,10,10,9,False,5340.467021,593.3852245555556,3560.467021,1780.0,273,259,37,18,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90025,a5d8fc34eb60d84a9619632364092a44c6feb78421fba96be3cb56784a04f0e0,14,3,14,True,4540.081386,324.29152757142856,3333.081386,1207.0,182,170,19,19,1.7970000000022992,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90025,a5d8fc34eb60d84a9619632364092a44c6feb78421fba96be3cb56784a04f0e0,14,3,14,True,4528.081386,323.4343847142857,3333.081386,1195.0,180,168,19,19,1.8130000000019209,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90026,805ac1f62c6bd819c1f0719cc3a8c3c5b66d9dcf7ffbe0f1f08aa2034c93f1a5,15,13,15,True,5630.91877,375.3945846666667,4206.91877,1424.0,198,188,57,20,1.9689999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90026,805ac1f62c6bd819c1f0719cc3a8c3c5b66d9dcf7ffbe0f1f08aa2034c93f1a5,15,13,15,True,5617.016558,374.46777053333335,4207.016558,1410.0,196,184,57,20,1.9059999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,90027,827ff28d66439286bb0726e1268cdd6a19b353960c324077740be69a337d1168,14,6,14,True,4590.230296,327.87359257142856,3351.230296,1239.0,184,174,25,19,1.8590000000003783,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90027,827ff28d66439286bb0726e1268cdd6a19b353960c324077740be69a337d1168,14,6,14,True,4562.230296,325.87359257142856,3351.230296,1211.0,179,171,25,19,1.8280000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
