version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1006,66154f44c3c0713d51406e58bcb4c4b5e454de2897d535a586709912c7a54b59,14,2,14,True,3854.885273,275.34894807142854,2846.885273,1008.0,151,141,14,17,1.7190000000009604,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1007,2d2e44b2e0bf2c448ff932a2287183d10706c07281bfa3006644a61982a5f015,11,5,11,True,4705.495517,427.77231972727276,3101.495517,1604.0,255,244,10,19,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1007,2d2e44b2e0bf2c448ff932a2287183d10706c07281bfa3006644a61982a5f015,11,5,11,True,4701.209888,427.3827170909091,3168.209888,1533.0,244,234,8,19,1.5630000000019209,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1007,2d2e44b2e0bf2c448ff932a2287183d10706c07281bfa3006644a61982a5f015,11,5,11,True,4686.159502,426.0145001818182,3110.159502,1576.0,249,240,12,19,1.6559999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1008,bc93e96d36c23696b2d00ad01f727f2108a19c1735505225fd0564c5933d191d,14,6,14,True,4912.546338,350.896167,3719.546338,1193.0,182,174,13,18,1.6559999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1008,bc93e96d36c23696b2d00ad01f727f2108a19c1735505225fd0564c5933d191d,14,6,14,True,5014.032371,358.1451693571429,3754.032371,1260.0,193,183,14,19,1.735000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1008,bc93e96d36c23696b2d00ad01f727f2108a19c1735505225fd0564c5933d191d,14,6,14,True,4513.124371,322.3660265,3301.124371,1212.0,182,172,20,18,1.7179999999971187,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1010,2ce3bbb987e9724b3248d9c85a1f2dee1b7bd9beb32c85a1df68d7a521956dfb,15,12,15,True,5770.463754,384.69758360000003,4425.463754,1345.0,178,164,72,19,2.125,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1010,2ce3bbb987e9724b3248d9c85a1f2dee1b7bd9beb32c85a1df68d7a521956dfb,15,12,15,True,5662.115086,377.47433906666663,4384.115086,1278.0,167,149,73,18,2.0940000000009604,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1010,2ce3bbb987e9724b3248d9c85a1f2dee1b7bd9beb32c85a1df68d7a521956dfb,15,12,15,True,5669.942227,377.9961484666666,4392.942227,1277.0,167,151,72,19,2.1559999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
