version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90039,45ea132d3a99c33614ffbea80aa00721679279a262ebb96db8b41306d380dc41,16,15,16,True,6021.595056,376.349691,4358.595056,1663.0,232,219,68,22,1.8280000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90039,45ea132d3a99c33614ffbea80aa00721679279a262ebb96db8b41306d380dc41,16,15,16,True,6021.595056,376.349691,4358.595056,1663.0,232,219,68,22,1.8590000000040163,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90040,2924a70e38c704a876e2283c33c483ba2ec32d292cf78e9d959c05c4d127bd06,12,4,12,True,4669.514026,389.12616883333334,3350.514026,1319.0,190,177,44,18,1.639999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90040,2924a70e38c704a876e2283c33c483ba2ec32d292cf78e9d959c05c4d127bd06,12,4,12,True,4669.514026,389.12616883333334,3350.514026,1319.0,190,177,44,18,1.6559999999954016,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90041,730a03286bfc561b6dd6abd46dd817eca5bcb10e330e42fb15a21ce7798dbf77,11,11,10,False,4755.150065,475.51500649999997,3164.150065,1591.0,246,236,25,18,1.5619999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90041,730a03286bfc561b6dd6abd46dd817eca5bcb10e330e42fb15a21ce7798dbf77,11,11,10,False,4755.150065,475.51500649999997,3164.150065,1591.0,246,236,25,18,1.5789999999979045,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90042,1d2a3c4b2487b0d3bae624e5c1b06716e4ffc2ea659c9b04c546359106f5b702,12,11,12,True,4597.249936,383.10416133333337,3366.249936,1231.0,183,175,27,16,1.5930000000007567,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90042,1d2a3c4b2487b0d3bae624e5c1b06716e4ffc2ea659c9b04c546359106f5b702,12,11,12,True,4597.249936,383.10416133333337,3366.249936,1231.0,183,175,27,16,1.610000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90043,ec95ff408e05629b6cc245cdb9114817f015104fda32b44957ff950c23fb6a9d,16,13,16,True,4353.536241,272.0960150625,3059.536241,1294.0,188,178,32,19,1.5,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90043,ec95ff408e05629b6cc245cdb9114817f015104fda32b44957ff950c23fb6a9d,16,13,16,True,4353.536241,272.0960150625,3059.536241,1294.0,188,178,32,19,1.4840000000040163,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90044,192168ff9856dfff83d682d6436552d3ae48ef0dbee714dc6c0e8f879256af97,15,7,15,True,5391.275122,359.4183414666667,4142.275122,1249.0,174,163,47,19,1.889999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90044,192168ff9856dfff83d682d6436552d3ae48ef0dbee714dc6c0e8f879256af97,15,7,15,True,5391.275122,359.4183414666667,4142.275122,1249.0,174,163,47,19,1.8910000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90045,5a2867d703ca53d98756f388ddc0f10fef87f3012f236c4352be1349885d6b54,11,11,11,True,5767.918614,524.3562376363636,3974.918614,1793.0,275,261,34,18,1.5939999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90045,5a2867d703ca53d98756f388ddc0f10fef87f3012f236c4352be1349885d6b54,11,11,11,True,5767.918614,524.3562376363636,3974.918614,1793.0,275,261,34,18,1.610000000000582,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90046,4ea2c0aca48a09664e041b873c6467bd925c65b736d52cf937b5601c62473d0a,11,3,11,True,5266.113788,478.73761709090905,3847.113788,1419.0,226,216,6,20,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90046,4ea2c0aca48a09664e041b873c6467bd925c65b736d52cf937b5601c62473d0a,11,3,11,True,5266.113788,478.73761709090905,3847.113788,1419.0,226,216,6,20,1.7340000000040163,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90047,adfbd37fc8e1fb574779a1a361fc71c824c4ef3c2ba4965200a9f77f9b36c398,12,12,11,False,5279.551697,479.9592451818182,3637.551697,1642.0,255,240,24,20,1.7190000000045984,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90047,adfbd37fc8e1fb574779a1a361fc71c824c4ef3c2ba4965200a9f77f9b36c398,12,12,11,False,5279.551697,479.9592451818182,3637.551697,1642.0,255,240,24,20,1.7660000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90048,7dce8a94a11d6ffb0e9a910296bc76a66a47fa05dd4484665e8196d571bf8455,11,8,10,False,4345.105217,434.5105217,2936.105217,1409.0,226,214,5,17,1.5939999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90048,7dce8a94a11d6ffb0e9a910296bc76a66a47fa05dd4484665e8196d571bf8455,11,8,10,False,4345.105217,434.5105217,2936.105217,1409.0,226,214,5,17,1.5309999999954016,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90049,da8ddccf9cb23ee00089457dbde69ddf5c78baa29aed03747e6e134a52fa740e,15,10,14,False,5599.476066,399.96257614285713,3991.476066,1608.0,254,241,9,23,1.889999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90049,da8ddccf9cb23ee00089457dbde69ddf5c78baa29aed03747e6e134a52fa740e,15,10,14,False,5599.476066,399.96257614285713,3991.476066,1608.0,254,241,9,23,1.8910000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90050,6c4b74f60dd00bcd639d950e37e05903567ac9db7659aa2a32c41dde36da8873,10,2,10,True,4314.620612,431.4620612,2943.620612,1371.0,217,209,9,17,1.639999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90050,6c4b74f60dd00bcd639d950e37e05903567ac9db7659aa2a32c41dde36da8873,10,2,10,True,4314.620612,431.4620612,2943.620612,1371.0,217,209,9,17,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90051,fbda1f0442212829a693131f6e115f7a588fa507081b5f77f0fa0299d6d778d9,11,10,10,False,5157.064834,515.7064834,3628.064834,1529.0,238,226,21,17,1.6410000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90051,fbda1f0442212829a693131f6e115f7a588fa507081b5f77f0fa0299d6d778d9,11,10,10,False,5157.064834,515.7064834,3628.064834,1529.0,238,226,21,17,1.6410000000032596,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90052,b1a8bc32ca80db4b869942817223fb067b1626991ed377edeaff4707dc16ff10,16,3,16,True,4235.529661,264.7206038125,3402.529661,833.0,121,112,12,19,1.8280000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90052,b1a8bc32ca80db4b869942817223fb067b1626991ed377edeaff4707dc16ff10,16,3,16,True,4079.44646,254.96540375,3271.44646,808.0,116,109,13,18,1.7970000000059372,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90054,c9262e0f98bc11dca09da3d4d9d755cc02d728d2ca51bab441601e0ea03497eb,10,6,9,False,4653.136777,517.0151974444444,3273.136777,1380.0,220,208,9,16,1.5780000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90054,c9262e0f98bc11dca09da3d4d9d755cc02d728d2ca51bab441601e0ea03497eb,10,6,9,False,4653.136777,517.0151974444444,3273.136777,1380.0,220,208,9,16,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90055,3a9b59bf2aef916470917e207b1b5a829f6554956ed5d099d043bf1de5a02972,13,11,12,False,5440.823894,453.4019911666667,3828.823894,1612.0,248,234,26,20,1.9219999999986612,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90055,3a9b59bf2aef916470917e207b1b5a829f6554956ed5d099d043bf1de5a02972,13,11,12,False,5440.823894,453.4019911666667,3828.823894,1612.0,248,234,26,20,1.889999999999418,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90056,c7a6c8ab5aef5dc7560247bd2fc1712219d9f983afc37973dac7bb3932a1916f,10,8,9,False,5022.083692,558.0092991111111,3465.083692,1557.0,232,220,44,15,1.7030000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90056,c7a6c8ab5aef5dc7560247bd2fc1712219d9f983afc37973dac7bb3932a1916f,10,8,9,False,5022.083692,558.0092991111111,3465.083692,1557.0,232,220,44,15,1.7819999999992433,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90057,8871fd624bf194fb09693a7729092c0a2da58935cf1bfb597d83e4c43a15ab26,15,4,15,True,4979.319858,331.9546572,3786.319858,1193.0,160,150,56,22,2.061999999998079,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\repo_sync\q4\iterations\iter_076_high14_probe2_value_guard\workspace\code,v443-high14-probe2-value-guard,90057,8871fd624bf194fb09693a7729092c0a2da58935cf1bfb597d83e4c43a15ab26,15,4,15,True,5007.934881,333.86232540000003,3850.934881,1157.0,154,144,56,21,2.0,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
q4_iterations\iter_071_mec20_rescan_gate\workspace\code,v439-mec20-rescan-gate,90058,f834009d0e0e2be2041e01bd93555f909564433c17a20bc3d2da3eb82ff19c34,12,12,12,True,6222.002783,518.5002319166666,4617.002783,1605.0,246,231,28,17,1.7189999999973224,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
